review_index,date,review,hotel_index,label,classified_label
12335,2021년 7월,새 호텔이라서 아직 새집 냄새(시멘트 냄새 + 새가구 냄새)가 나서 좀 불편해음. 냄새에 민감한 분들에게는 비추천.,47,0,
12336,2021년 7월,"엘리베이터 이용이 불편했어요. 객실 수에 비해 엘리베이터 대수가 너무 적은 건 아닌지...
주차장 이용도 불편했어요. 주차장이 협소해서 옆 건물을 이용해야하는 거요. 게다가 주차요금이 하루에 1만 5천원인 것도 쫌 당황... 
전 객실 넷플릭스가 된다는 후기를 보고 예약했는데 안되는 룸이 있다는사실! 그것도 쫌 당황...",47,0,
12337,2021년 8월,엘레베이터 이용방법이 어렵고 많이 기다려야해서 아쉬웠습니다.,47,0,
12338,2021년 8월,수건에서 비린내가 살짝 났다.,47,0,
12339,2021년 8월,"아침 조식 직원분들이 별로 친절하지 않았고, 주스 라던지 음식들 교체가 늦었습니다.",47,0,
12340,2021년 8월,"-2박 3일 동안 에볼루션을 조식, 런치 포함 3번 방문했는데, 매번 QR체크인은 하지만 따로 체온 측정을 안해서 불안했어요.
-화장실 샤워부스 부분이 방에서 볼 수 있는 반투명 유리로 되어있어서, 민망했어요. 블라인드가 있었으면 좋겠어요.
-엘레베이터 카드태그 패드가 인식이 잘 안돼요. 한번 확인해봐야 할 것 같아요.",47,0,
12341,2021년 8월,"아쉬운 점은 예약시 엘리베이터와 떨어져 있는 객실을 요청할려고 했는데 무심코 까먹었다는 것 그래도 뷰, 가성비 위치 기타 등등이 마음에 들었습니다 충분히 가치가 잇습니다 혹시나 있다고 한다면...샤워 타월이 없다는거?그리고 부킹닷컴 지니어스 회원 특전같은 것이 없다는거?",47,0,
12342,2021년 8월,코인빨래방이 너무 좁다,47,0,
12343,2021년 8월,1층 스벅이 미니미 스벅인거?,47,0,
12344,2021년 8월,화장실 세면대 위의 물자국등 청결하지 못한 점들과 맛있다는 조식에 대한 호평에 비해 메뉴도 적고 오믈렛도 너무 익었으며 기대 이하였음. 밖에서 룸서비스를 시키려하니 꼭 룸안에 들어가야지 가격을 알 수 있다하며 방번호를 말한다 해도 알려주지 않았던 스텝 등등... 비슷한 가격대 다른곳 갈듯,47,0,
12345,2021년 8월,뷔페조리사의 응대가 상당히 아쉬움,47,0,
12346,2021년 8월,"티비! 티비가 문제였습니다....
넷플릭스가 되는 것은 좋았지만 외장하드에 넣어간 영화 중
용량이 3기가 정도 넘어가는 것은 렉이 걸리는 문제가...ㅠㅠ
일반 케이블 채널은 시청하다 보면 전파상의 오류인지 아니면 티비 문제인지
픽셀 깨짐 현상이 일어나고 갑자기 화면이 블랙아웃 되었다가 들어오기도 해서
시청하기가 너무 어려웠습니다.............ㅠㅠ
그래서 작은 용량의 영화만을 시청했야 했지요..
영화시청을 위한 호캉스였는데 이런 부분이 너무나 아쉽네요.",47,0,
12347,2021년 9월,"엘베가 넘느림. .
체크 아웃 때 전쟁통임",47,0,
12348,2021년 9월,수압이 좀 약한 것 같습니다,47,0,
12349,2021년 9월,후기에 있던것처럼 화장실 벽이 반투명 유리벽으로 되어있어 살짝 당황스럽긴 했었는데 어색한 사이끼리만 안가면 괜찮을거 같아요 ^^;,47,0,
12350,2021년 9월,다만 엘레베이터가 아주 불편,47,0,
12351,2021년 9월,도심의 위치상 어려운 부분이었겠지만 자차 이용시 별도의 주차비용 발생 및 주차장이 좁은 것은 아쉽습니다.,47,0,
12352,2021년 9월,라운지 바에 직원이 없어서 와인 구매하려구 갔다가 좀 많이 기다렸어요.,47,0,
12353,2021년 9월,객실 내부에 티비가 넷플릭스도 안되고 핸드폰 연결도 안되네,47,0,
12354,2022년 1월,주차장이 조금 아쉬웠습니다,47,0,
12355,2022년 1월,객실에 비치되어있던 슬리퍼에 머리카락과 먼지뭉친게 붙어있었음.,47,0,
12356,2022년 1월,젊은이 투숙객이 믾아서 체크 아웃 때 엘리베리터가 일시에 붐벼서 기다림이 길었음.,47,0,
12357,2022년 1월,"화장실 어매니티에 전 투숙객의 머리카락이 묻어있었습니다. 린스통 윗부분이었던 것 같습니다. (제가 저희 일행 중에서는 처음으로 씻었는데, 씻으려고 샤워부스 들어가자마자 발견했기 때문에 전 투숙객의 것이 확실합니다) 제가 굳이 만지지 않아도 될 부분의 위생 상태가 좀 좋지 않았던 것이고, 그 외 전반적인 것들이 만족스러웠기 때문에 그냥 넘어가기로 했습니다. 다만 이 부분이 아쉬워서 청소를 좀 더 꼼꼼하게 해주셨으면 하는 마음에 남깁니다.",47,0,
12358,2022년 1월,침대가 작다는 후기를 들었는데 작긴 했음.,47,0,
12359,2022년 1월,"조식을 프로모션으로 일찍 예약 했지만, 그래도 약간 비싼감이 없지않아 있습니다.",47,0,
12360,2022년 1월,"생각보다 문쪽 방음이 잘 되지 않습니다.
Tv가 크롬캐스트나 스마트연결이 되지 않아요(리모콘에는 넷플릭스 모양이 있어서 기다했습니다ㅜㅠ)
많은 분들이 이야기하신 대로 엘레베이터가 기다림이 깁니다..",47,0,
12361,2022년 1월,"엘리베이터가 느리고
복도에서 기다릴때 층수가 노출되지않아 답답함",47,0,
12362,2022년 1월,"샤워실 배관이 막혀 물이 문 현관까지 넘처 흘러 신발까지 다 젖었고, 하수구 냄새도 심해 매우 불쾌한 스테이였고 직원에게 얘기했지만 해당 부서에게 인폼하겠다가 전부였습니다.",47,0,
12363,2022년 2월,"- 예약자가 아닌 사람이 체크인하는 과정에서 제대로된 안내없이 불가하다고만 하여 로비에서 한참을 기다림.
- 샤워실 바닥의 각도?가 이상하여 저녁에 샤워하고나면 다음 날까지 흥건하게 젖어있음.
- 객실 난방은 히터로 조절하여 예민한 사람이라면 많이 건조할 듯.",47,0,
12364,2022년 2월,"애매한 사이와는 더 애매해질듯한 반투명 샤워부스, 사람이 몰려 오래 걸리는 체크인, 엘베",47,0,
12365,2022년 2월,방이 좁고 욕조가 없는 것이 아쉬웠어요,47,0,
12366,2020년 10월,절때문에 좀 시끄럽고 주차장이 좀 힘들었어요,48,0,
12367,2020년 10월,주차장이 좁음,48,0,
12368,2020년 10월,"2인으로 숙박했는데, 테이블 의자가 하나밖에 없어서 아쉬웠습니다. 필요없는 일회용품은 줄였으면 좋겠습니다.",48,0,
12369,2020년 10월,메모에 고층으로 예약부탁드렸는데. 잘 안되는거 같았어요,48,0,
12370,2020년 10월,이제까지 먹어본 조식중 제일 별로였어요ㅠ,48,0,
12371,2020년 10월,방도 그렇고 복도도 그렇고 먼지가 많아서 비염있는 가족이 코가 간지러워서 힘들었습니다.,48,0,
12372,2020년 10월,15시 체크인 시 줄이 길게 서있어 정시를 조금 피하면 편하게 체크인 할 수 있을 것 같습니다. 더블룸 체크인 시 생수가 하나만 비치되어있었습니다! 말씀드리면 추가로 주셨겠지만 아쉬운 부분이었습니다~,48,0,
12373,2020년 10월,방음이 잘 안됩니다ㅜ 시끄러운 소리는 나름 괜찮았는데 쿵쿵거리는 울림이 심했어요ㅠㅠ,48,0,
12374,2020년 10월,전~혀 없었어요,48,0,
12375,2020년 10월,화장실 비데 누수,48,0,
12376,2020년 10월,"1. 주차가 힘듭니다. 알고보니 여기 주차장이 작아서 아는 사람은 미리 체크인하고 차를 대놓고 나간다는군요... 그걸 알았어야 했는데. 그래서 5~6분거리의 그랑서울이라는 곳에 주차하게 되었습니다. 멀지는 않은 거리였지만, 일 마치고 피곤한데 다른 건물에 주차하고 짐가지고 다시 돌아오려니 힘들더라구요... 로비에서는 만차인지 아닌지 확인이 불가능해서 호텔까지 와서 만차 확인하고 차를 돌렸습니다.
2. 방역 관련 조사는 그냥 간단히 QR 코드로 하면 좋았을텐데... 앞에서 작성한다고 오밀조밀 모여있는게 더 신경쓰였습니다.
3. 호텔방은 딱 필요한 것만 잘 있었어요. 옷걸이도 많아서 이런저런 옷들 걸어놓기도 좋았습니다...만. 옷장 문과 화장실문이 겸용이라(화장실문을 열면 옷장문이 닫히는 미닫이), 은근히 걸리적거리더군요. 공간구획은 나쁘지 않았고, 아이디어도 좋았습니다.
4. 변기가 자동으로 물이 내려가던데.. 앉아 있다가 살짝 움직이면 무조건 물이 내려가더군요. 그 때마다 물이 좀 튀어서...ㅠㅠ 새로 나오는 물이 튀는거니 위생상 별 문제는 없겠습니다만, 좀 찝찝했네요. 점검 한 번 해야할 듯 합니다.",48,0,
12377,2020년 10월,"코로나로 아침식사는 도시락으로 구매했는데 사진과 차이가 좀 났던 점이 아쉬웠습니다.
사진처럼 크로와상이 먹고 싶었는데 없어서 아쉬웠어요.",48,0,
12378,2020년 10월,"객실 내 위생 개선이 시급합니다.
먼지가 많고 화장실엔 하수구 냄새가 약하게 납니다.
무엇보다 하우스키핑 직원의 위생 개념이 심각합니다.
청소할때 장갑도 끼지않고, 쓰레기통을 비운 손으로 바로 수건을 챙겨 줍니다. 집에서 챙겨온 수건이 있어 정말 다행이었습니다. 중국말 쓰는 여직원이 였는데.. 호텔측의 강력한 개선이 필요해 보입니다.",48,0,
12379,2020년 10월,"객실 위생 개선이 절실히 필요함.
객실간 소음에 대한 방음이 떨어짐.
심지어 옆옆방 소음도 들림",48,0,
12380,2020년 10월,유아베드사용이 어려운 점이 조금 불편했습니다,48,0,
12381,2020년 11월,이불에 머리카락이있었어요..,48,0,
12382,2020년 11월,방을 엘레베이터 바로 앞으로 배정 받아서 그런지 조금 소음이 있었습니다.,48,0,
12383,2020년 11월,다만 방음이 잘 안되서 좀 시끄러워요,48,0,
12384,2020년 11월,"방이 좁고 방음이 안 된다고는 할 순 없지만 복도에서 들리는 소리가 크게 들려요(문 여닫는 소리 등)
벽이나 전등에 얼룩이 있어요",48,0,
12385,2020년 11월,주차장크기,48,0,
12386,2020년 11월,"방음이 안되서 옆방문 닫는소리들로 선잠 잤어요
이런 방음안되는숙소는 처음이네요.
라운지도 8층이라 여유로움이 없고 컴컴합니다.
컵도 종이컵에 비닐 씌워서 쓰고. 비추",48,0,
12387,2020년 11월,"객실크기가 다소 작았습니다. 그리고 주차공간이 적어 그랑서울에 주차하니깐, 짐이 많을 시 거리감이 있어 힘들었습니다.",48,0,
12388,2020년 11월,"조식이라는 점을 감안하더라도, 메뉴의 수가 너무 적었던 것 같습니다. 밥은 있는데, 반찬이 그리 없을 수가 있는지...
침구 중 배게 밑에는 머리카락이 붙어 있고, 변기는 청소가 되지 않아 배설물이 묻어 있었습니다.
그리고 체크아웃 시 이용객들이 붐비는 시간이었는데, 거리두기 방침을 안내하는 직원 역시 부재하였고, 체크아웃을 위해 기껏 줄 서서 기다리는데 나중에 온 이용객들이 먼저 체크아웃을 하고 그걸 또 아무런 제지도 하지 않고 새치기 한 이용객의 체크아웃부터 처리하는 직원을 보고 굉장히 불쾌하고 어이가 없었습니다.",48,0,
12389,2020년 11월,"객실 내부의 커텐이나 직물쇼파의 위생이 깔끔하지 않은게 한 눈에 보였습니다. 이 부분은 역시 호텔마다 관리하기 매우 애매하고 어려운 부분이라는 것을 알지만, 비싼 돈을 내고 하루 묵는 건데 이 부분의 위생이 신경쓰이는 건 어쩔 수 없네요.",48,0,
12390,2020년 11월,"사진에서처럼 비교적 넓은 창에서 보이는 시티뷰를 기대했는데, 갔던 방(비즈니스 디럭스 더블)은 그런 것이 거의 보이지 않았습니다. 방 변경 문의를 드렸더니 몇개 없어서 변경이 어렵다고 하였습니다.
11월 중순이기는 하지만 위의 이유 때문인지 방이 더웠는데, 에어컨이 하나도 안되어서 불편했습니다. 문을 열어도 그렇게 시원하지 않았고 미세먼지 때문에 여는 것도 꺼려졌어서 더욱 그러했습니다.",48,0,
12391,2020년 11월,"체크인 하는곳에 계시는 Amelia mae라는 직원이 인상을쓰고 볼멘 목소리로 응대하여 처음부터 기분이 좋지 않았습니다.
미간을 찌푸리고 날카로운 목소리로 하다가 상사가 나오자 친절한척하면서 이중적인 모습을 보이는 모습이 굉장히 불편하였기에 기회가 된다면 사과를 받고 싶을 정도였습니다.",48,0,
12392,2020년 11월,"날씨가 더웠습니다.
냉방이 안되어서 문의드리니 창문을 열라는 말씀을 하시더군요. 그래도 더우면 선풍기를 주겠다고 하시는데...
좀 황당했어요. 한겨울에도 냉방이 필요한사람이 있을터인데 전체적으로 안된다고 하시니..
다음에는 이점을 고려해서 예약을 해야겠네요.",48,0,
12393,2020년 11월,To Go도시락 조식은 용기가 프라스틱으로 사용하다보니 뜨거운 국물같은 음식은 담을 수 없었던것이 아쉬었어요! 그리고 리모컨 반응속도 등도 조금 아쉬웠구요~~호텔 카운터가 8층에 있다는 것등 처음가는 분들에게는 다소 세밀한 정보가 있었으면 하는 생각입니다.,48,0,
12394,2020년 11월,바닥 청결 상태가 안 좋았음. 두 명이서 묵기에 의자가 하나 뿐이라 객실에서 뭔가 같이 먹거나 할 때 한 명은 어정쩡하게 책상에 기대거나 걸터앉아야 했음.,48,0,
12395,2020년 12월,침대 아랫쪽 및 소파 등의 청결 유지가 필요함,48,0,
12396,2020년 12월,"방음이 좀 아쉬웠습니다.
(물론 옆방이 시끄러운 사람이긴했지만) 새벽 3시에도 가끔씩 소리지르는거 들렸네요.",48,0,
12397,2020년 12월,방음 최악~!,48,0,
12398,2020년 12월,엘리베이터,48,0,
12399,2020년 12월,"옆방 티비소리가 들리는 등 소음관리가 전반적으로 부족합니다.
침대폭이 좁습니다",48,0,
12400,2020년 12월,실내가 많이 건조함.,48,0,
12401,2020년 12월,체크인 시스템 개선이 필요해 보입니다. 오후 3시 되면 사람들 도떼기시장처럼 줄 서서 체크인합니다. 밀집된 장소 피해서 호텔에 묵기로 했는데 너무 찝찝했어요. 다른 리뷰에도 있지만 욕조에 자꾸 불순물이 떠요. 나갈 곳 없어서 방에서 몸 담그고 쉬고 싶었는데 몇 번을 걸러내도 자꾸 떠서 포기했습니다 ㅠㅠ 저는 혼자 묵어서 괜찮았는데 더블룸 침대는 둘이 있기엔 좁을 것 같습니다.,48,0,
12402,2020년 12월,비즈니스 호텔이라 넓지는 않네요,48,0,
